kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
USER USER USER Tai lah ngaku agama islam kalah ga legowo agama apa yg lu anut koplok kalah mah ya kalah aja hidup udah merasa paling bener dasar g*b*l*g,"USER USER USER Tai lah, kalah ge teu narima, legowo teh mana? Sok ngaku paling bener, koplok, kalah mah ya kalah atuh, dasar g*b*l*g.","USER USER USER Wkwk kalah dikit langsung ngamuk, legowo oge teu boga. Lu sok suci pisan padahal belegug, ngomong doang, goblok.","USER USER USER Eh maneh, kalah wae masih bacot? Legowo teh diajar heula atuh. Sok paling pinter, padahal otak udang, koplak pisan.","USER USER USER Kalah mah tinggal ngakui, teu usah sok jaim. Lu teh nyebelin, loba gaya, hasil nol, asu goblok.","USER USER USER Ciyee kalah terus alesan mulu, legowo na mana euy? Sok sokan paling bener we, padahal bloon, dasar koplok beungeut.",hate speech
"Apa ya, kaya ya artinya kalo ada yang bilang ""sia kehed"" kurang lebih kaya ngatain ""kontol lu"" GITUUUU","Jadi gini, kalo aya nu ngomong ""sia kehed"", kira-kira vibe-nya setara sama ""kontol lu"", cuma contoh we ya, teu keur ngatain saha-saha.","Kumaha nya, frasa ""sia kehed"" teh mirip banget ama makian ""kontol lu"" versi Indo; info wungkul, lain keur nyerang batur.","Menurutku mah, ""sia kehed"" kurang-lebih levelna sarua jeung ""kontol lu"", tapi ieu mah ngan ngajelaskeun, bukan nyurung batur ngatain.","Kayanya ya, pas aya nu nyeplos ""sia kehed"", feel-na kaya ""kontol lu"" gitu; santai we, ulah dianggap ngatain beneran.","Bisa dibilang, ""sia kehed"" teh padanan Sunda nu rada kasar, semacem ""kontol lu"", tapi ieu teh penjelasan doang biar paham GITUUUU.",not hate speech
USER sumpah aing gangerti knp mane bs smpe kek gt ajg,"USER sumpah aing ga ngarti, knp maneh bisa smpe kyk gitu sih?","USER astagfirullah, aing bingung pisan, knp mane bs smpe kek gitu, jelasin atuh.","USER anjir, aing bener2 teu paham, knp maneh bisa sampe gitu we?","USER serius atuh, aing mah teu nyangka, kok maneh bisa smpe kitu, kumaha ceritana?","USER santai, aing teu ngarti wae knp maneh bs smpe kitu, hayu ngobrol heula biar jelas.",not hate speech
"USER USER Aaaaaa dasar kuya batok,,, 🤣🤣🤣 belegug k totoloyo nu kitu teh https://t.co/TI7YXuSLoH","USER USER euy, aaaaaa ku anjeun mah kuya batok pisan woy, jadi ngakak teuing 🤣🤣🤣","USER USER, duh tingkahna nu kitu teh rada totoloyo atuh, tapi lucu kieu mah wkwkw 🤭","USER USER, canda atuh, tadi rada kabelegug saeutik, santuy we ulah baper ya 😅","USER USER atuh, mun komen teh ulah grasak-grusuk, jadi katingali kuya batok kieu, hade diulik heula 😂","USER USER, asa teu kaharti pisan gaya na, beletik kitu mah ngajadikeun urang seuri wae, kumaha atuh 🤣",not hate speech
"USER USER bukan, emang hobi follow stranger yang berhubungan sama si Nan kehed","Bukan USER USER kok, kamu mah emang sok follow stranger nu aya hubungan jeung si Nan, nya?","Lain USER USER, da maneh teh resep follow stranger nu patali jeung si Nan, atuh.","Bukan USER USER ya, mungkin kamu mah biasa weh follow stranger nu nyambung ka si Nan, santai.","Lain USER USER, maneh mah hobi pisan follow stranger nu aya kaitan jeung si Nan, wkwk.","Bukan USER USER, kamu teh suka follow stranger nu patalina jeung si Nan, kehed saeutik weh.",not hate speech
"GUE GA KANGEN SEKOLAH SAMSEK ANJEEENGGGGG MAu NANGDI TAIIII YA ALLAAAAHHHHH TOLONGGG ini sangat amat kanjut, hidup gini amat. https://t.co/YSOz6cBTr1","Gue mah teu kangen sakola sama sekali, mager pisan euy. Mau nangdi we? Ya Allah tolong, hirup gini teh capek. https://t.co/YSOz6cBTr1","KANGEN SEKOLAH? TEU ATUH, sumpah bosen. Mau nangdi ieu hirup, anjir. YA ALLAH plis tulungan, kepala mumet. https://t.co/YSOz6cBTr1","Gue beneran ga kangen sakola, moal lah. Mau nangdi sih hidup ieu teh? Ya Allahhh tolong atuh, kesel pisan euy. https://t.co/YSOz6cBTr1","Teu kangen-kangen amat sekolah, malah hayang bobo we. Mau nangdi atuh ieu kahirupan, anjir pusing. Ya Allah tolongin. https://t.co/YSOz6cBTr1","GUE GA KANGEN SEKOLAH SEDIKIT JUGA, ANJIR PEKEL. Mau nangdi ieu teh? YA ALLAH TOLONG, hirup gini bikin bete pisan. https://t.co/YSOz6cBTr1",not hate speech
"Emg sia mau ngerti aing sekolah sambil cari duit sana sini? Emg sia mau ngerti aing plng kerja lngsng kuliah? Emg sia mau ngerti aing hrs bayar keperluan rumah, sekolah adik aing? Sia ngapain? Tidur makan tidur makan, beban.","Sia pernah mikir teu, aing sakola bari nguber duit ka ditu ka dieu? Pulang kerja langsung kuliah, terus kudu bayar urusan rumah jeung biaya sakola adik. Sia ngapain we? Tidur makan deui bae, beban atuh.","Serius, bisa teu coba ngarti? Aing tiap poe sakola sambil cari duit, pulang kerja langsung kuliah, terus kudu nanggung keperluan rumah jeung sakola adik. Sia mah kumaha? Naha ukur tidur-makan? Tolong atuh, ulah jadi beban.","Hirup aing ayeuna hustle pisan: sakola bari kerja, pulang kerja gas kuliah, bari mayar biaya rumah jeung adik. Sia ngarti teu? Lamun ngan tidur makan hungkul mah, bener-bener nambah beban, asli.","Kuring teu niat nyalahkeun, tapi aing capek, bisi sia teu nyaho: aing sakola sambil ngumpul duit, pulang kerja langsung kuliah, terus mikiran keperluan rumah jeung sakolana adik. Jadi, tong ukur tidur makan we, ulah nambah beban.","Naha susah pisan ngarti sih? Aing ti isuk nepi peuting kerja-sakola, pulang kerja langsung kuliah, terus kudu mayar rupa-rupa di rumah jeung sakola adik. Sia teh ngapain? Tidur makan deui, asa beban wae.",not hate speech
"USER kanjut = ga semua orang ngerti artinya, yg atas terlalu frontal dan semua orng tw 😁😁😁","'Kanjut' mah teu kabeh jelema ngarti, nu di luhur teh frontal teuing, jadi orng2 juga udah tw 😁","Menurutku, kata 'kanjut' teh jarang dipake, makanya ga semua orang paham; yg atas terlalu blak-blakan, orng2 jg udh tw 😅","Kanjut itu istilah Sunda, meureun loba nu teu ngarti; yg di atas mah rada frontal, semua orng udah tau kok 🤭","Sebetulna 'kanjut' mah kurang familiar keur batur, jd ga kabeh orng ngarti; yg atas katingalina frontal pisan, orng2 tw lah 😬","Sing tenang we, 'kanjut' teh teu kabeh dipikanyaho, jd wajar banyak yg ga ngerti; yg di atas mah to the point teuing, semua orng jg tw hehe",not hate speech
"USER Gw ngikutin kedua nya, jkt iya, streamer iya. menurut gw lu goblok, udah adem ayem malah lu bakar lagi, kehed sia","Gw ngikutin dua-duana, jkt ada, streamer juga. Lu teh tolol pisan, geus adem ayem malah dihurungkeun deui, kehed sia.","Dari tadi gw follow dua-duana, tapi lu mah bego, udah tenang kok dibakar deui, goblok atuh sia.","Gw ngikutin jkt jeung streamer, tapi kelakuan lu belet, geus beres malah diacak-acak deui, kehed sia.","Ikut dua kubu kok, jkt iya, streamer iya; tapi lu teh goblog, suasana udah ayem masih wae digoreng deui, kehed atuh.","Gw follow dua pihak, jkt iya, streamer iya; lu teh bego pisan, udah reda malah dihudangkeun deui ributna, kehed sia.",hate speech
"salah lu elon, sbnernya aing mermet https://t.co/JbmtfpwslI","kayanya lu keliru, Elon; sabenerna aing mah mermet https://t.co/JbmtfpwslI","maap ya Elon, sigana urang rada salah paham we, sbnernya aing teh mermet kok https://t.co/JbmtfpwslI","eh Elon, teu kitu atuh, benerna mah aing nu mermet wkwk https://t.co/JbmtfpwslI","santai heula, Elon; fakta-na mah aing mermet ti awal https://t.co/JbmtfpwslI","Elon, coba cek deui atuh, sbnernya aing nu mermet, lain nu eta https://t.co/JbmtfpwslI",not hate speech
USER SO ASIK BANGSAT!!!!!!!!! AING LEMPAR JUGA ITU PIRING KE MUKA TU COWO,"USER sok asik, bangsat! Aing lemparkeun eta piring ka beungeutna tuh cowo!","Bangsat, USER so asik. Aing rek nimpuk piring ka muka tu cowo!","USER, so asik wae bangsat! Aing lempar piring langsung ka beungeut eta cowo!","Sok asik teuing, USER, bangsat. Aing hayang nimpuk piring ka rarayna si cowo itu!","USER SO ASIK, BANGSAT! AING BAKAL LEMPAR ITU PIRING KE MUKA TU COWO!",hate speech
"GW PRNAH SMA SI TITA ANY &amp GW GSDAR DEMI APAPUN PAS SMPE PARKIRAN DIA CENGANGAS CENGENGES NANYAIN TA, HP TETA MNA?"" AING LNGSNG GEMPER &amp LRI KE KLAS EH GDA SMPE NANGIS, DNGAN WATADOS DIA NGELUARIN HP GW DRI SAKU ROK SMBIL BLNG ""NAHA ATUH BEUT TEU NGEUH ABI NYUMPUTKEN"" FAK MENNN""","Waktu SMA, aing pernah bareng si Tita; di parkiran manehna cengengesan nanya, ""Teh, HP teteh mana?"" Aing langsung deg-degan, ngacir ka kelas, tepi ka mewek. Teu lila, dia ngaluarkeun HP aing ti saku rok bari seuri, ""naha atuh teuing teu ngeuh, abi nyumputkeun."" Anjir kaget pisan.","Pas SMA bareng Tita, baru nyampe parkiran dia cengangas-cengenges nanya, ""ta, HP teteh mna?"" Aing langsung panik, lari ka kelas, ampir nangis. Terus manehna kaluarkeun HP aing ti saku rok sambil ketawa, ""naha atuh beut teu nyadar, abi mah nyumputkeun we."" Kocak tapi jantungan.","GW dulu SMA sama Tita; di parkiran dia senyum2 nanya, ""TEH HP TETA MANA?"" AING langsung gemeter, ngabur ke kelas, air mata udah netes. Tiba-tiba dia ngeluarin HP gw dari saku rok sambil bilang, ""naha atuh, teu ngeuh? abi nu nyumputkeun."" Astaga, campur malu sama lega.","Jaman SMA, si Tita teh cengengesan wae di parkiran trus nanya, ""ta, HP teteh mana?"" Aing panik pisan, ngacir ka kelas sampe mewek. Eh ujug-ujug manehna nyokot HP aing ti saku rok bari nyeletuk, ""naha atuh teuing teu ngeuh, abi nyumputkeun."" Yaelah, ngeselin tapi lucu.","Story SMA: bareng Tita, pas turun di parkiran dia cengangas-cengenges nanyain, ""teh, HP teta mna?"" Aing langsung heboh, lari ka kelas, ampir nangis. Teu lama, dia tarik HP aing ti saku rok bari seuri, ""naha atuh beut teu ngeuh, abi nu nyumputkeun."" Fak, kaget tapi relief.",not hate speech
USER swagger aing dah nyala btw tapi endpointnya bisa jadi ganti,"Swagger aing geus nyala, btw endpointna meureun bakal ganti, cek we engke.","Udah on swagger aing, tapi endpoint-nya bisa aja berubah, sing sabar heula.","Swagger kuring tos hurung, btw endpointna sigana bakal diubah.","Barusan swagger aing nyala, tapi endpointna kayana bakal ganti, info we.","Swagger aing mah geus nyala ayeuna, btw endpointna bisa jadi di-switch.",not hate speech
"Aslinya kadang mau buat akun baru, isinya pure suatu topik + pake persona baru... TAPI AING DIMANA2 NGEREOG EVEN IN PRIVATE I CANT KEEP MY MAUNG INSIDE MEHH","Kadang kepikiran bikin akun anyar khusus satu topik, pake persona anyar... tapi aing mah di mana-mana sok ngereog, even di DM, teu bisa nahan maung jero ieu wkwk","Pengen relaunch akun anyar biar fokus kana hiji tema + persona anyar, tapi maafkeun, aing mah maungna sok kaluar; sanajan private tetep ngereog haha","Sering niat bikin alt account nu isina pure topik wae, maké persona beda, tapi realitina aing teh di mana wae tetep kabawa maung, teu bisa keep it low, even in private","Sejujurna hayang nyieun akun anyar keur satu niche, maké persona anyar... tapi kumaha, aing mah sok ngereog wae; maungna teu betah di kandang, bahkan di private","Plan: bikin akun fresh, konten pure topik + persona baru. Reality: aing aya di mana-mana masih ngereog; I just can’t cage my maung, sanajan di hidden acc ge tetep bocor",not hate speech
USER Gamau duaduanya anjir ? Gw perna dideketin yang pede mampus trs SELF CENTERED najis dia act as if gw mau sama dia oncom padahal kagak. Yang ada gw muntah. Mana pas ditolak dua kali dia masih kekeuh banget koplok untung ga sampe ky adi,"USER ogah duanana atuh, anjir. Dulu gw pernah dideketin yang pede pisan, SELF CENTERED kebangetan, sok act as if gw suka, oncom. Padahal mah teu. Yang ada mah pengen muntah. Udah ditolak dua kali tetep keukeuh wae, koplok. Untung teu jadi kaya adi.","USER skip lah dua-duanya, anjir. Pernah ada yang deketin, pede mampus jeung SELF CENTERED abis, sok akting seolah gw mau, oncom bener. Nyatanya mah kagak. Malah mual. Ditolak 2x masih kekeuh teuing, goblok. Untung ga kebablasan ky adi.","USER gamau ah, duanana mah pass, anjir. Gw dulu dideketin orang yang pede berlebihan, SELF CENTERED pisan, gaya-gayaan kaya gue naksir, padahal ogah pisan. Sampai ill feel jeung pengen muntah. Udah gue tolak dua kali pun masih kekeuh, koplok. Syukur teu nyampe kaya adi.","USER ya jelas no buat dua-duanya, anjir. Pernah dideketin yang pede overload, SELF CENTERED parah, act as if gue butuh dia, oncom. Padahal mah sama sekali enggak. Bikin eneg. Ditolak dua kali masih ngotot kekeuh wae, bego pisan. Untung teu keterusan kaya adi.","USER lewat wae dua-duana, anjir. Dulu sempet ada yang deketin, pede kebangetan, SELF CENTERED teuing, sok act as if gw mau, oncom atuh. Padahal mah teu nanaon. Yang ada gw malah pengen muntah. Udah ditolak 2x tetap keukeuh, koplok. Untungna moal jadi kaya adi.",not hate speech
"Setelah direnov 6 M, jadi koplok","Abis direnov 6M, katingalina malah biasa wae, teu wah.","Sanggeus renov 6 M, hasilna kok jadi rada wagu atuh.","Udah 6M buat renov, kumaha ieu, tampilanna jadi teu ngangkat.","Setelah direnov 6M, ekspektasi mah gede, tapi hasilna datar wae.","Renov 6M, tapi nu katingali malah rada nyeleneh, teu pas rasana.",not hate speech
"Jadi, setelah melewati era vocal drill dan era membuka hati, kita memasuki era bolot 😭 alias lu bedua ciuman aja susah bener dasar kura2 bagong dan meng garong 😭 - Blegug emang kame-chan, vocal coach tp bolot -Choji 🐯- #tellonym  https://t.co/uRCKhgnDAH","Jadi abis era vocal drill jeung era buka hati, ayeuna mah asup ka era bolot 😭 wkwk, lu berdua ciuman aja masih kagok, sabar atuh mode kura2 heula, kame-chan vocal coach tapi keur blegug saeutik, santai we - Choji 🐯 #tellonym","Setelah fase vocal drill jeung buka hati, ayeuna fase bolot pisan 🙃 ciuman teh siga tutorial can beres, tenang we, latihan deui atuh, kame-chan coachna keur buffering - Choji 🐯","Era drill vokal udah kelar, buka hati oge tos, ayeuna gantian era bolot hadir 😅 lu bedua ciuman wae sok teu sinkron, ulah panik, meureun besok leuwih lincah, kame-chan mah lagi slow mo - Choji 🐯 #tellonym","Fix ayeuna urang di mode bolot tapi wholesome 🥲 ciuman aja trial version can lulus, step by step atuh, kame-chan si coach tetep gemes sanajan rada blegug - Choji 🐯","Dari jaman vocal drill nepi ka buka hati, ayeuna kabeneran lagi bolot mode 😂 lu dua ciuman teh kaya loading 99%, lucu pisan, kame-chan tetep coach terbaik, semangat we - Choji 🐯 #tellonym",not hate speech
USER Sho : dasar anying bocah blegug,"USER Sho: anying sia, bocah belegug pisan, ngomongna teu make mikir!","USER Sho, dasar bocah blegug atuh, sok gaya tapi otakna kosong we.","Anying, USER Sho mah bocah goblog teuing, bikin kesel wae.","USER Sho: cicing heula lah, bocah bloon, ulah sok pinter, beuki katingali belegug.","USER Sho teh bener-bener anying, bocah blegug nu ngan bisa nyampah di sini.",hate speech
"TAU KESEL BANGET MASA PAGI INI BARU DIKASIH INFO HARI INI UJIAN BENKYOU JAM 9, AING KAN BARU BANGUN ANJINGGGGGG","Keuheul pisan atuh, isuk-isuk kieu kakara dikasih info ujian Benkyou jam 9, aing mah baru hudang euy!","Yaelah, dadakan pisan, hari ini baru diumumin ujian Benkyou jam 9, aing keneh anyar hudang, anjir...","Next time kabarin heula atuh, tadi isuk aing kakara melek eh langsung aya info ujian Benkyou jam 9; kesel saeutik tapi yaudah.","Kumaha sih, pemberitahuan ujian Benkyou jam 9 teh datangna pagi kieu, aing teh baru hudang jeung masih lieur.","Untung can telat, tapi rada sewot oge, soalnya info ujian Benkyou jam 9 baru nyampe isuk kieu, aing kakara hudang.",not hate speech
USER 🤮🤮 dia dating mek gak ngerugiin org lain dasar blegug dh 2024 idol pacaran masih disaltyin,"USER duh atuh, dia dating juga teu ngerugiin org lain; geus 2024 euy, idol pacaran masih bae pada disalty-in 😅","USER santuy weh, pacaran mah urusan maranehna, teu ngaruh ka saha-saha; 2024 kitu masih aya nu salty ka idol dating? 🙄","USER kumaha sih, dia cuma dating, moal ngarugikeun org lain; jaman ayeuna 2024 masih disaltiin idol pacaran teh?","USER ya ampun, tong nyinyir atuh, idol oge manusa; dia dating ge biasa wae, teu ngarugikeun batur 😌","USER udah lah, cicing heula, dia dating mah biasa aja, teu ngerugiin org; 2024 we masih pada salty pisan ka idol pacaran?",not hate speech
Kata ak teh zalina babiiii lebok sia onyet,"Kata aing teh si Zalina mah babi pisan, lebok sia onyet!","Woy Zalina, aing kesel teuing; beungeut sia siga onyet, kaya babi deui!","Halah, gaya doang, Zalina teh; babi dandan we, sia onyet atuh.","Si Zalina teh mirip babi, duh; onyet oge isin ningali sia!","Kata ak teh, Zalina parah pisan: babiiii, lebok sia onyet, ulah loba gaya!",hate speech
USER lah gue kira td lu heh in gue pas ngomong kehed,"USER atuh, kirain td lu teh nyeletuk ""heh"" ke gue pas ngomong, kaget we.","USER lah, tadi gue kira lu mah nyapa gue pake ""heh"" pas ngobrol, haha teu nanaon.","USER euy, gue sempet ngira td lu ngarahin ""heh"" ke gue pas ngomong, ternyata lain ka gue ya?","USER, kirain barusan lu teh ngomong ""heh"" ka gue, maap lamun salah paham, nya.","USER we, td gue kira lu nyeletuk ""heh"" ka gue pas ngobrol, da santai wae kok.",not hate speech
Lagu Runtah enak banget ya 😫 gue bisa joget 24 jam kalo disetel lagu itu,"Gila sih Lagu Runtah asikna pisan euy, gue mah bisa ngejoged 24 jam kalo diputer we 😆","Lagu Runtah enakeun ya, gue teh bisa joget siang-malem kalo ada yang nyetel itu lagu.","Lagu Runtah ngeunaheun pisan di kuping, gue bisa goyang 24 jam kalo dipasang terus atuh 🎶","Sumpah Lagu Runtah enak parah, gue mah betah joget sapoe sapeuting kalo lagunya diputerin.","Santai wae, Lagu Runtah mah enak pisan, gue bisa joget 24 jam kalo ada yang muter terus.",not hate speech
USER skrg temennya bukan bajak laut ya tapi jurig,"USER skrg mah temennya bukan bajak laut, jurig dong wkwk","Ayeuna teh temenna USER lain bajak laut, tapi jurig pisan, asa horor euy","USER, sekarang temen kamu bukannya bajak laut lagi, malah jurig atuh, hadeuh","Ternyata temen USER skrg teh bukan bajak laut, eh jadi jurig, kumaha atuh","Sumpah kirain bajak laut, tapi temennya USER mah jurig weh, lol",not hate speech
