kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
USER Emangnya hak angket bisa apa? Mau batalin hasil pemilu? Dasar pekok buakakakakak,Emangnya demo segala bisa ngapa? Mau ngrubah keputusan presiden? Dasar goblok buakakakakak,Lah protes-protes kuwi iso apa to? Arep ngowahi undang-undang? Dasar bodoh buakakakakak,Emangnya petisi online bisa ngapa? Mau ngganti menteri? Dasar pekok buakakakakak,Lah komplain neng medsos kuwi iso apa? Arep mbatalke kebijakan? Dasar tolol buakakakakak,Emangnya unjuk rasa segala bisa ngapa? Mau ngubah sistem pendidikan? Dasar dungu buakakakakak,hate speech
"USER Yg kamu puji itu kerja Jokowi saat msh Petugas Partai. Skrg setelah gaul sama si gemoy [bosmu yg norak itu] coba lht 68 T melayang, 600 Ha hutan baru Rusak, Gundul [koyo gundulmu 😀], Kayu2 ditebang entah kemana~ Ngertipora son🤣","Sing kowe bangga-banggain itu hasil kerja si dosen waktu masih jadi aktivis kampus. Saiki wis gaul karo rektor sing alay kuwi, coba deloken nilai mahasiswa pada turun, fasilitas lab rusak kabeh, gedung tua koyo otakmu 😀, dana penelitian ilang entah kemana~ Ngerti ora cuk🤣","Yang dipuji-puji itu prestasi pelatih waktu masih handle tim junior. Sekarang wis deket karo owner sing norak kuwi, liat aja pemain bagus dijual murah, lapangan rusak ora dirawat, stadion sepi koyo hatimu 😀, sponsor kabur kemana-mana~ Paham ora bro🤣","Sing dideweke itu hasil CEO waktu jaman masih startup kecil. Saiki wis kolaborasi karo investor sing kampungan kuwi, deloken aja karyawan PHK massal, produk quality turun drastis, kantor pindah koyo kelakuanmu 😀, profit lenyap ora jelas~ Mudeng ora mas🤣","Yang dibanggain itu pencapaian dokter pas masih jadi residen. Sekarang udah partnership sama direktur RS sing gak berkelas kuwi, coba liat pasien antri berjam-jam, alat medis rusak semua, pelayanan ancur koyo moralmu 😀, anggaran kesehatan menguap entah dimana~ Ngerti ga sih🤣","Sing kamu agung-agungke itu karya seniman waktu masih indie. Saiki wis kerja bareng produser sing murahan kuwi, deloken karya baru pada gagal, venue konser sepi melompong, kreativitas mati koyo nuranimu 😀, royalti hilang ga ketahuan~ Paham ora le🤣",hate speech
cowo tolol ga ngerti konsep pelecehan dasar tolollll bego pekok goblokkkKKKkk,cewe bego ga paham konsep kerja keras dasar dungu tolol pekok goblokkkKKKkk,bocah tolol ga ngerti konsep menghargai wong tua dasar bego pekok goblokkkKKKkk,driver ojol tolol ga mudeng konsep safety berkendara dasar dungu bego pekokkkKKKk,mahasiswa bego ga ngerti konsep deadline tugas dasar tolol pekok goblokkkKKKkk,tetangga tolol ga paham konsep gotong royong dasar bego dungu pekokkkKKKk,hate speech
USER Yg mbesarin sontoloyo ya anda toh????,Yang ngajarin masak enak ya mbak kamu toh????,Sing ngrawat tanaman subur ya sampeyan toh????,Yang ngedidik anak pinter ya bapak anda toh????,Sing nggawe kue lezat ya ibu kowe toh????,Yang ngurus warung rame ya mas sampeyan toh????,not hate speech
"Di negaranya sandiri aja didemo sama rakyatnya, lah di Indonesia malah banyak pendukungnya wkwkwk Pindah aja kalian penjilat silit Netanyahu ke Israel, biar kena shoot hamas.","Politikus korup iki di kampungnya dewe wis dibenci warga, ning nang kene malah akeh sing nyokong wkwkwk. Balik wae kalian ke sarangmu, ben ketemu karo debt collector sing nggoleki.","CEO perusahaan tambang iki nang negarane dewe wis dituntut environmentalis, tapi nang Indonesia malah dipuja-puja. Minggat wae lah kalian penjilat sepatu kapitalis menyang hutan Amazon, ben dimakan piranha.","Influencer gadungan iki nang kotane dewe wis diblokir netizen, lah nang sini malah trending terus wkwkwk. Cabut wae kalian fanboy baper menyang mars, biar disamber asteroid.","Artis kontroversial iki nang negara asale wis dicancel publik, ning nang Indonesia malah rame yang bela. Enyah wae lah kalian simps desperado menyang kutub utara, ben dimakan beruang polar.","Diktator bejat iki nang tanah kelahirane dewe wis diusir rakyat, tapi nang kene akeh sing nyembah-nyembah wkwkwk. Lunga wae kalian bootlicker menyang neraka, ben ketemu karo setan.",hate speech
USER Bahwa agum gumelar waktu menyelidiki sebagai anggota dkp berbicara dari hati ke hati ke tim mawar jadi tau semua bagaimana dibunuhnya dibuang dimana mayatnya tapi sampai sekarang juga ngga ditemukan mayatnya. 🤣🤣🤣 logika sontoloyo saat pilpres…,"Gila tenan iki politikus pas kampanye ngomong dari hati ngaku peduli rakyat, tapi pas menang malah korupsi milyaran. Logikane wontoloyo tenan wkwk 🤣🤣🤣","Wkwk guru iku ngomong care karo murid-muride, tapi pas ujian malah nyontek jawaban online terus dijual ke bocah-bocah. Pikirane edan tenan 🤣🤣🤣","Pelatih sepak bola iki ngomong tulus sayang pemain, tapi nyatane malah ngatur skor pertandingan buat betting. Otake sontoloyo banget sih 🤣🤣🤣","Dokter sing ngaku ikhlas nolongin pasien, eh ternyata malah markup harga obat sampe 500%. Logika goblok tenan pas pandemi... 🤣🤣🤣","Ustadz iku ceramah dari hati ngomong kejujuran, tapi duit donasi jamaah dipake beli mobil mewah. Pikirane wontoloyo level dewa 🤣🤣🤣",hate speech
USER ini bacanya gendeng : atap atau gendeng : gila?,Comment ini maknane lucu banget apa serius ya? Aku bingung bacanya 😂,Post kamu tadi maksude gimana sih? Aku ora mudeng interpretasinya,Story WA mu wingi iku artine apa to? Aku salah tangkap apa bener?,Caption foto kowe iki deep banget apa cuma random aja? Aku penasaran maksudnya,Tweet kamu kemaren itu filosofis gitu atau emang lagi gabut doang? Aku mikir terus artinya apa,not hate speech
"lek gaiso ngingu kucing gausah ngingu ndek kontrakan cok, matane sepatu sepatu sampe diuyuhi terus mek ngomong alah kena dikit ae lo, yo rinio cangkemu tak uyuhi","lek gaiso nyopir motor gausah nyopir neng jalan raya cok, nabrak-nabrak terus mek ngomong alah salah dikit ae lo, yo rinio awakmu tak tabrak","lek gaiso masak nasi gausah masak neng dapur cok, gosong-gosong terus mek ngomong alah panas dikit ae lo, yo rinio sirahmu tak bakar","lek gaiso main game gausah main neng warnet cok, kalah-kalah terus mek ngomong alah susah dikit ae lo, yo rinio kepalamu tak gampar","lek gaiso ngerjain tugas gausah sekolah neng kelas cok, bodoh-bodoh terus mek ngomong alah sulit dikit ae lo, yo rinio otakmu tak bentak","lek gaiso jual sayur gausah jualan neng pasar cok, rugi-rugi terus mek ngomong alah sepi dikit ae lo, yo rinio dagangan mu tak buang",hate speech
"Kata gue, gue gendeng haha ngayal mulu kerjaannya mianhae🙏🏻","Menurutku, aku iki edan tenan haha mikir sing aneh-aneh ae kerjone sorry ya🙏🏻","Kata temenku, dia tuh gila banget haha ngarep mulu kegiatannya maaf deh🙏🏻","Gue rasa, gue iki kurang waras haha nglamun wae gaweane mianhae🙏🏻","Kata mamak, aku tuh sinting banget haha melamun ae urusane sorry🙏🏻","Menurutku, gue iki ra normal tenan haha ngayal tok aktivitasnya mianhae🙏🏻",not hate speech
"USER Gendeng lak'an ,, terhanyut2 ² saya baca X mrk skrg, Kang )","Ampun dah, kesel banget baca komen netizen sing pada nyolot terus, Mas )","Pusing tenan aku ndelok story IG kancaku sing drama mulu, Bro )","Gila sih, ngantuk banget aku nonton film horor wingi bengi, Kak )","Stress lah aku, macet tenan jalan menyang kampus pagi iki, Gan )","Cape banget deh ngadepin boss sing rewel terus di kantor, Cuk )",not hate speech
belum menerima rapot tahunan (spotify wrapped) krn ujiannya blm kelar (tugasku yg sangat asu kampang ini masih numpuk),belum bisa nonton concert favoritku krn masih ngerjain skripsi (deadline sing asu tenan iki masih akeh banget),gak bisa mudik lebaran tahun ini krn kerjaan masih numpuk parah (proyek sing kampret iki durung rampung kabeh),pengen banget liburan ke pantai tapi belum sempat krn bisnisku lagi ribet (orderan sing asu iki malah tambah akeh terus),gak sempat main game baru krn masih sibuk kuliah (mata kuliah sing sialan iki tugasnya ra mari-mari),belum bisa ikut gathering temen-temen krn lagi fokus kerja (kerjaan sing kampang iki deadline nya mepet banget),not hate speech
Dmn aku bisa nemuin org yg punya hati sm perasaan(?) aku cape ngertiin org giliran aku butuh pengertian aja pd ngilank jancok,Kapan ya aku bisa ketemu wong sing bener-bener care sama aku? Aku wis capek terus nurut maune tapi pas aku butuh support malah pada ilang kabeh jancok,"Ning endi aku iso golek kanca sing ikhlas? Aku wis kesel terus ngalah karo wong liyo, giliran aku lagi susah malah pada meneng ae jancok","Dmn sih aku bisa nemuin dosen yang adil? Capek aku terus disalahin pas ngerjain tugas, giliran butuh bimbingan malah susah ditemui jancok",Kapan aku iso ketemu atasan sing pengertian? Wis cape aku terus dikasih kerjaan extra tapi pas minta izin cuti malah susah jancok,Ning ngendi aku golek pasangan sing setia? Aku wis kesel terus ngasih perhatian lebih tapi pas aku lagi butuh dia malah sibuk dewe jancok,not hate speech
"emg si gabisa ngontrol sapaan yang liat snapku apalagi ga tak privasi igku, tpii kek jancok bisa ga se kon ga muncul lgi cok","Wes tau ngeblok kok masih muncul ae di timeline, jancok isa ora se kon ilang wae cok dari feeds ku","Emang gabisa ngatur algoritma youtube biar ga muncul video sampah, tapi kontol bisa ga se kon ga nongol maneh cok","Udah unfollow masih muncul di explore page, anjing isa ora se kon ga kelihatan lgi cok di beranda","Wes setting notification off kok masih bunyi terus, jancok bisa ga se kon diam wae cok notif e","Emg gabisa blokir iklan yang annoying ini, tpi bangsat isa ora se kon ga keluar maneh cok di layar",hate speech
USER Israel taekkk asu babi celeng setan alas Aku koment nek IG selalu di blokir IG babi kau israel,Pemerintah korup taekkk asu babi bajingan setan alas Aku protes ning Facebook selalu di hapus FB babi kowe koruptor,Buzzer politik taekkk asu celeng setan kurang ajar Aku komen ning Twitter malah di suspend Twitter babi sampeyan buzzer,Artis sombong taekkk asu babi celeng iblis kurang ajar Aku kritik ning YouTube malah di delete YouTube babi kowe artis,Konglomerat jahat taekkk asu celeng setan bangsat Aku share ning TikTok selalu di takedown TikTok babi sampeyan konglomerat,Politikus munafik taekkk asu babi celeng setan laknat Aku post ning platform media sosial mesthi di sensor medsos babi kowe politikus,hate speech
USER USER Silit gw gatel bro https://t.co/36hWKmCizm,"Aduh perutku mules terus sis, kayaknya kudu minum obat","Wah mataku perih banget cok, kena debu motor terus","Gigimu kok lara terus bro, kapan ke dokter gigi?","Tenggorokanku serak nih mas, mungkin kebanyakan ngomong","Kepala rasane pusing poll rek, kurang tidur kayaknya",not hate speech
gendeng ni rumah imut dari mana https://t.co/LyqBwu4JRa,lucu tenan iki mobil cilik saka ngendi ya https://t.co/abc123xyz,gemes banget kucing kecil iki asal mana to https://t.co/def456uvw,apik tenan sepatu mini iki tuku nang endi https://t.co/ghi789rst,gemesin pol tas kecil iki beli saka ngendi https://t.co/jkl012mno,kok iso ada motor mini kaya gini dari mana ya https://t.co/pqr345stu,not hate speech
trkhir yg kemarin sumpa udhlah males bgt gw anj anj knp stiap abis gt sll ada penyesalannn jancok,"Udah cape banget gw ngurusin tugas kuliah iki, sumpa males tenan. Kenapa yo saben kelar ngerjain selalu ada yang salah ae jancok.","Kemarin abis main game sampe malem, sekarang nyesel banget cok. Mata rasane perih tenan, males bgt dah besok harus kerja maneh.","Trakhir beli baju online iku sumpa kecewa banget anj. Barangnya beda jauh sama foto, kenapa sll begini yo jancok nyesel terus.","Udah capek banget gw olahraga tadi pagi, males bener rasanya. Saben abis gym gini kok badan malah lemes kabeh ya anj penyesalan terus.","Kemarin nyoba masak resep baru, hasilnya ancur banget cok. Sumpa males tenan, kenapa sll gagal kalo eksperimen masakan jancok nyesel wae.",not hate speech
"Udh hari H trus tbtb g jd y g bisa"" KEK KNTL KNPA G LU NGOMONG DR TDTD COK GUE UDH SIAP ASU""","Kok tiba-tiba cancel acara wisuda cak, gue udah siapin jas lan sepatu anyar BANGSAT kenapa ga ngomong dari kemarin TOLOL",Udah booking hotel mahal-mahal eh meeting dadakan dibatalin ANJING kenapa ga bilang dari tadi pagi cuk udah bayar uang muka,Wes prepare slide presentasi seminggu trus mendadak client ga jadi dateng KONTOL masa ga ada konfirmasi dari kemarin asu gue capek begadang,Udah masak banyak-banyak buat family gathering malah pada ga bisa dateng BANGKE kenapa ga ngasih tau dari awal jancuk udah belanja mahal,Wes nyiapin proposal project bertahun-tahun eh investor tiba-tiba mundur BAJINGAN kenapa decision-nya last minute gini tolol udah hire tim besar,not hate speech
USER JANCOK AKU UDH REP MW DENGERIN ANJINK LO AJA YG MAU SAD,"BUSET DAH CAPEK BANGET AKU NGERJAIN TUGAS TERUS, PENGEN ISTIRAHAT TOK WOLES AE LAH","ANJIR MALES POLL AKU NGADEPIN MACET GINI, UDAH TELAT LAGI JANCOK BIKIN KESEL","HADEH CAPE DEH NGURUSIN KERJAAN KANTOR MULU, PENGEN LIBURAN AE SANTAI DIKIT","YAAMPUN STRESSED BANGET NIH MIKIRIN DEADLINE, MENDING BOBO WAEKAN ESUK DILANJUT","ASTAGA PUSING BANGET NGADEPIN TETANGGA BERISIK, CAPE AKU DENGERIN RIBUT TERUS ANJIR",not hate speech
cuk matane nek nego parah banget,wah suarane nek nyanyi merdu banget cuk,gila skillne main game mantep tenan bro,astaga tulisane nek nulis rapi banget ya,cuk idenya pas presentasi kreatif banget,wah masakane enak poll tenan mas,not hate speech
Wong gendeng😭 ogah amat agama gw yg menjunjung tinggi kemanusiaan disangkut pautin ama pembunuh bin teroris bin penjajah kek israhell 🤢 yall mabok agama peeps need to have your eyes opened fr,Bocah edan😭 gak mau banget hobi gw yang ngajarin toleransi dikait-kaitin sama kelompok radikal bin ekstremis bin perusak kek organisasi itu 🤢 kalian buta fakta peeps need to have your brain checked fr,Wong gila😭 males banget profesi gw yang menjaga keadilan diseret-seret ama koruptor bin pencuri bin penghianat kek politikus busuk itu 🤢 yall keracunan media peeps need to wake up fr,Orang stress😭 ogah parah budaya gw yang ngajarin sopan santun dicampur aduk sama barbar bin kasar bin nggak beradab kek kelompok vandalisme itu 🤢 kalian cuci otak peeps need to get educated fr,Bocah ngawur😭 gak rela banget tradisi gw yang ngormatin leluhur dikaitin ama perusak bin pembohong bin penipu kek influencer sampah itu 🤢 yall tersesat peeps need to touch grass fr,Wong koplak😭 males bet komunitas gw yang peduli lingkungan disangkut pautin ama perusak alam bin tamak bin egois kek korporat jahat itu 🤢 kalian overdosis konspirasi peeps need some reality check fr,hate speech
USER Dasar yahudi pesek pekok ... https://t.co/7OhvDiRjnk,Dasar cina pesek bangsat... udah tau salah masih ngeyel wae,Anjing arab hidung pesek... sok-sokan ngatur negara kita,Dasar india item pekok... bisanya cuma korupsi tok,Bangsat korea mata sipit... ngapain sih dateng nang Indonesia,Babi jepang pesek bangsat... nuduhke wong liya terus,hate speech
sumpah abis ketemu buyer rese banget asu emosi,waduh ketemu driver ojol songong banget anjir sebel pol,astaga nemoni guru killer banget cok stress tenan,duh abis ngadepi tetangga nyebelin banget asu gondok,sumpah ketemu kasir jutek banget cok kesel maksimal,aduh nemoni bos galak banget anjir emosi jiwa,hate speech
"Lah kok nyuruh, dasar lembaga pekok taik tembelek kingkong 💩 cari sendirilah 🔥","Wah kok minta bantuan, dasar organisasi goblok tai kucing garong 💩 gawe dewe wae 🔥","Loh kok njaluk tulung, dasar perusahaan edan pekok bangsat 💩 golek dewe aja 🔥","Eh kok nduwe rencana, dasar partai gila tai wedhus bajingan 💩 pikir sendiri lah 🔥","Woy kok arep ngutang, dasar koperasi tolol pekok asu 💩 cari modal dewe 🔥","Lah kok pengen menang, dasar tim sampah tai kebo goblok 💩 latihan dewe sono 🔥",hate speech
USER Ada congor babi kepanasan... #SavePalestine_FromZionism,Asu iki dosen galak banget pas ujian... #SaveEducation_FromCorruption,Bangsat tenan politikus iki korupsi terus... #SaveIndonesia_FromCorruption,Congor monyet iki macet gara-gara demo... #SaveJakarta_FromTraffic,Babi tenan harga BBM naik lagi... #SaveRakyat_FromInflation,Asu keparat iki ojol cancel terus... #SaveCustomers_FromBadService,hate speech
"ANJRIT SALAH, NO 35 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 mata gw picek 😔😔😔","ASTAGA KEBALIK, soal A jadi B 😭😭😭😭😭😭😭😭😭 kuping gw budeg banget 😔😔😔","WADUH KELIRU tenan, password e salah kabeh 😭😭😭😭😭😭😭😭😭😭 otak gw lemot poll 😔😔😔","ANJAY SALAH JALAN, belok kanan malah ngiwa 😭😭😭😭😭😭😭😭😭 GPS gw eror 😔😔😔","ALAMAK NDILALAH, nomor whatsapp e salah ketik 😭😭😭😭😭😭😭😭😭😭😭 jari gw kegedean 😔😔😔","YA AMPUN KETUKER, undangan nikahan e salah tanggal 😭😭😭😭😭😭😭😭😭 memori gw ancur 😔😔😔",not hate speech
USER Ndeng gendeng kena virus apa kok makin hari makin nggak karuan kelakuan elu,"Waduh edan tenan iki wong, kena masalah apa kok tambah parah tingkahnya koyok ngono kuwi","Gila bener dah bocah iki, dikasih kerja malah tambah males ae kelakuannya ngaco terus","Kepiye toh rek, kok tambah aneh wae sikapmu saiki, koyok wong kesurupan gitu lho","Bener-bener stress nih orang, dikasih nasihat malah makin bandel ae gayanya ngeselin banget","Wes ra waras tenan iki wong, entuk rejeki malah tambah sombong kelakuannya bikin gemes",hate speech
USER USER jancok sekali ss langsung gini https://t.co/T9b8kC4eBa,Wah USER mantap tenan ss langsung viral gini https://t.co/abc123def,Lah USER keren banget ss terus trending ngene https://t.co/xyz789ghi,USER ajib poll ss langsung rame kaya gini https://t.co/mno456pqr,Aduh USER lucu banget ss terus heboh ngono https://t.co/stu012vwx,Ya ampun USER bagus tenan ss langsung hits gini https://t.co/bcd345fgh,not hate speech
