kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
"USER Jadi, apa ini bukan bayi.? Picek https://t.co/2OhkzE3cwz",USER Jadi ini bukan bayi ya? Matamu picek? https://t.co/2OhkzE3cwz,USER Iki dudu bayi ta? Picek koe. https://t.co/2OhkzE3cwz,USER Ora iso ndelok iki bayi? Picek tenan kowe. https://t.co/2OhkzE3cwz,"USER Ini jelas bayi, kok iseh takon? Picek opo piye. https://t.co/2OhkzE3cwz",USER Serius ora nyadar iki bayi? Picek sampean. https://t.co/2OhkzE3cwz,hate speech
USER Pantesan kalau capresnya makin gemblung karena yg direkrut cuma buzzer2 gemblung macam USER yg masih saja bawa2 politik identitas dalam usahanya untuk menutupi kegemblungan capresnya.,"USER Pantes wae capresmu tambah gemblung, wong sing direkrut mung buzzer2 gemblung model USER sing isih wae bawa2 politik identitas kanggo nutupi kegemblungane capresmu.","USER Ora kaget nek capresnya makin gemblung, soale rekrutane cuma buzzer gemblung kaya USER sing terus-terusan ngusung politik identitas kanggo nutupi kegemblungan capresnya.","USER Ya jelas wae capresnya tambah gemblung, lha sing digandeng ya buzzer2 gemblung modelmu, USER, sing doyan bawa2 politik identitas kanggo nutup-nutupi kegemblungan capresnya.","USER Makane capresnya kian gemblung, sebab sing dikumpulke cuma buzzer gemblung macam USER sing ora kesel-kesel main politik identitas kanggo nutupi kegemblungane capresnya.","USER Pantesan wae capresmu kok tambah gemblung, sing kowe rekrut mung buzzer2 gemblung kaya USER sing isih wae ngangkat-angkat politik identitas kanggo nutupi kegemblungan capresmu.",hate speech
"USER Belio di branding sebagai tokoh yg strick sama hukum.. tapi percuma kalo senatornya sontoloyo bikin UU, apalagi parpol gak komit samasekali!. Kayak ngasih harapan kosong.","USER Dibranding seolah tokoh sing ketat karo hukum, tapi percuma wae nek senator-ne pada sontoloyo nyusun UU, parpol uga ora komit blas. Ujung-ujunge mung ngasih harapan kosong.","USER Katanya beliau tegas soal hukum, ning ya useless kalo para senator sontoloyo yang bikin undang-undang, parpol pun gak komit sama sekali. Rasane kayak cuma ngasih harapan kosong.","USER Diglorifikasi dadi figur strict karo hukum, tapi tetep ora ana gunane yen senator-senator sontoloyo sing nggodok UU, parpol malah ora konsisten blas. Kayak janji harapan kosong tok.","USER Dibilang tokoh yang strict banget soal hukum, tapi yo percuma kalo senator e sontoloyo bikin UU, parpol-e wae gak punya komitmen sama sekali. Mung marai harapan kosong.","USER Dicitrakan sebagai tokoh tegas karo hukum, nanging percuma kok nek senatornya sontoloyo ngeluarin UU, apalagi parpol ora komit babar pisan. Koyok ngasih harapan kosong thok.",hate speech
USER Jangan berita yg kamu capture Tapi mana foto nya penjilat? Mana fotonya Udah itu aja Udah picek penjilat,"USER Ojo mung berita sing kowe capture, ngendi fotone, penjilat? Fotoné ngendi? Wes kuwi wae, kowe picek, penjilat.","USER Jangan cuma ss berita, mana bukti fotonya, penjilat? Fotonya mana? Udah gitu doang, picek lu, penjilat.","USER Ora usah berita sing kamu capture, tapi endi fotone si penjilat? Mana fotonya? Wes kuwi tok, pancen picek, penjilat.","USER Jangan share capture berita doang, fotonya mana, dasar penjilat? Mana fotonya? Sudah itu aja, picek banget kau, penjilat.","USER Ojo berita sing kowe SS, nanging ngendi fotone penjilat? Fotoné endi? Wis kuwi wae, pancen picek, penjilat.",hate speech
I vote #Jaemin for 2023 The Most Attractive Asian Artist. Current Male Rank: 1 #AYAWARD #AYA https://t.co/6Tlicfrkbf Ayok vote ye kalo gak vote nanti mata lo picek sebelah gak bisa liat ketampanan jaemin lagi🫶🏻 https://t.co/KrB1cGxBlp,"Aku vote #Jaemin buat 2023 The Most Attractive Asian Artist. Current Male Rank: 1 #AYAWARD #AYA. Ayo vote yo, nek ora vote ntar matamu picek sebelah, ra iso ndelok ketampanan Jaemin maneh 🫶🏻","I vote #Jaemin for 2023 The Most Attractive Asian Artist — Current Male Rank: 1 #AYAWARD #AYA. Gas vote rek, kalo gak vote nanti mata lo picek sebelah, ora iso lihat cakep-e Jaemin maneh 🫶🏻","Vote-in yuk #Jaemin di 2023 The Most Attractive Asian Artist, Current Male Rank: 1 #AYAWARD #AYA. Cepet vote ya, sing ra vote awas, matamu bisa picek sebelah terus ra iso nyawang gantenge Jaemin maneh 🫶🏻","Aku milih #Jaemin for 2023 The Most Attractive Asian Artist; Current Male Rank: 1 #AYAWARD #AYA. Ayo cepet vote, yen gak vote ntar matamu picek sebelah, gak iso ndelok ketampanané Jaemin maneh 🫶🏻","I vote #Jaemin di 2023 The Most Attractive Asian Artist. Current Male Rank: 1 #AYAWARD #AYA. Ayok vote ye, kalo ra vote nanti mata lo picek sebelah, gak bakal iso lihat ketampanan Jaemin maneh 🫶🏻",not hate speech
USER lupa ga woi kontol dua hari kan lu bjir,"USER lali ra woy, kontol? wis loro dina kan lu, bjir","Woi USER, kowe lali opo, kontol? wis 2 dina lho kan lu, bjir","USER, kok ra eling woy, kontol? sudah dua hari kan lu, bjir","Hei USER woy, lali ta, kontol? 2 dina wis kepungkur kan lu, bjir","USER, ra eling ta woy, kontol? udah dua hari kan lu, bjir",not hate speech
"Mari kita senyum mawon kalo gak ya tidur aja, gak jadi ngaji gpp mi, DRPD AWAMU WEDI GENDENG TEMENAN, suwer aku dari dulu takut gila beneran kalo suka nangis, bubuk aja biar egk nangis, gbleh dendam","Yo mesem wae, nek ora ya turu wae; ora jadi ngaji gpp mi. Drpd kowe wedi malah gendheng tenan, suwer aku saka biyen kuwi wedi gila beneran nek kebanyakan nangis. Turu wae ben ora nangis, ora oleh dendam.","Ayo senyum mawon, kalo gak ya tidur aja; ngaji batal gak papa, mi. Daripada awamu wedi terus, bisa gendeng temenan. Sumpah, dari dulu aku takut gila beneran kalo sering nangis. Bobok wae supaya ora nangis, ojok dendam.","Senyum disik wae, yen ora yo bobok; ora usah ngaji sek gpp mi. Drpd kowe was-was, mengko gendheng tenan. Suweran, aku saka dulu wedi gila beneran nek kerep nangis. Bobok wae ben ora nangis, ra oleh dendam.","Kita mesem mawon, kalau enggak ya turu bae; batal ngaji ora nopo-nopo mi. Daripada kamu wedi nganti mumet, iso-iso gendeng temenan. Suwer, aku dari dulu yo wedi gila beneran kalo kebiasaan nangis. Bubuk wae ben ora nangis, ojok nyimpen dendam.","Mesem wae, nek ora turu wae; ngaji ora dadi gak papa mi. Drpd awamu ketakutan, mengko gendheng beneran. Sumpah, aku wis lama wedi gila beneran yen doyan nangis. Turu wae ben ora nangis, gak oleh dendam.",not hate speech
"USER Coba sharelok atau foto kenusantaraan lu ?Gw mau tau segarang apa congor lu didunia nyata, hai kafir laknat Nusantara apa yg kau maksud?","USER sharelok wae utawa kirim foto kenusantaraan lo; gue kepo segalak apa congor lo neng dunia nyata, woi kafir laknat, “Nusantara” sing kowe maksud kuwi opo?","Coba drop sharelok atau fotomu soal kenusantaraan, gw pengin ndelok sepiro ganasé congor lu nang urip nyata, hey kafir laknat, Nusantara yang lu omongin itu apa?","USER kirim sharelok/foto kenusantaraan lo, biar gue ngerti sepiro garangé congor lo ing donya nyata, dasar kafir laknat; Nusantara apa sing kowe maksud?","Ayo sharelok utawa fotomu bab kenusantaraan, gw mau tau sak-garang apa congor lu neng dunia nyata, kafir laknat, Nusantara maksudmu kuwi apa sih?","USER coba kirim sharelok atau foto soal “kenusantaraan” lu, gue pingin mastiin congor lu segedhe omonganmu nang real life, hai kafir laknat; Nusantara apa yang kau maksud?",hate speech
USER kesetanan mah kesetanan aja tp jangan kek kontol kuda gitu,"USER kesetanan mah kesetanan, ning ojo koyo kontol kuda ngono","USER kesetanan ya kesetanan, tapi aja sampe kek kontol kuda gitu","USER nek kesetanan yo kesetanan wae, nanging ojo koyok kontol kuda kae","USER kesetanan sih kesetanan, ra usah koyo kontol kuda begitu","USER wis kesetanan ya wis, tapi ojo nganti kaya kontol kuda ngene",hate speech
"USER Ada lagi pas dia mau kasi kado cewenya. Doi kekeuh bgt beli tas kaya punya gue. Gue basa basi dong bilang, liat selera cewe lu dulu, kek mana stylenya. Gue saranin tempat beli sesuai budget dia 200k. Tapi nih sontoloyo maksa bgt beli kek punya gue. Kalo mau budget jt an woi 😭","Kemarin ada kejadian pas dia mau ngasih kado ke cewenya. Dia ngotot bgt pingin beli tas persis kyk punya gue. Gue udah bilang basa-basi, coba lihat dulu selera cewe lu, stylenya piye. Gue kasih saran tempat beli yang sesuai budget dia 200k. Tapi nih sontoloyo tetep maksa pengen yang sama kayak gue. Kalo mau yang begitu budget harus jt-an woi 😭","Ada momen waktu dia pengin kasih kado neng cewenya. Doi kekeuh pengen tas sing podo karo punya gue. Gue udah bilang, liat dulu selera cewe lu, gayane piye. Gue saranin toko sesuai budget dia 200k. Eh iki sontoloyo malah maksa kudu mirip punya gue. Lah kalo mau yang itu budget jt-an, woi 😭","Tadi dia mau beliin kado buat cewenya, rek. Masih keukeuh pengen tas kayak punya gue. Gue bilang baik-baik, cek dulu selera cewe lu, stylenya kayak apa. Gue tunjukin tempat beli yang pas sama budget 200k. Tapi nih sontoloyo tetep ngeyel pengen yang sama. Yang model gue mah budget jt-an, woi 😭","Pas dia rencana kasih kado ke cewenya, doi bandel kekeuh mau tas persis punya gue. Gue udah ngomong, lihat dulu selera cewe lu, kepriye stylenya. Gue kasih opsi toko sesuai budget dia cuma 200k. Masalahnya, iki sontoloyo tetep maksa pengen nyamain punya gue. Kalo mau yang gitu ya budget jt-an, woi 😭","Ada cerita, dia mau ngasih kado ke cewenya tapi ngotot banget pengen tas kaya punya gue. Gue udah wanti-wanti, liat dulu selera cewe lu, modelnya kaya apa. Gue saranin tempat yang cocok sama budget 200k. Eh tetep wae, si sontoloyo iki maksa pengen copy punya gue. Kalo ngejar yang itu, budget kudu jt-an woi 😭",not hate speech
Alasan knp gapunya pcr adalah sll dikira punya alias jancok ayolachhhh??????,"Alasan knp aku ra nduwe pcr tuh krn tiap kali dikira wis duwe, jancok ayolahhh.","Knp aku ra nduwe pacar? soale wong-wong selalu mikir aku wis duwe, jancok ayolaaa.","Sebab ra nduwe pcr: terus-terusan dikira wis duwe, jancok ayolahhhh.","Aku ra nduwe pacar gara2 terus dikira wis duwe, jancok ayolahh.","Kenapa ra ono pcr? soale saben wektu dikiro wis duwe, jancok ayolahhh.",not hate speech
"Mereka pada tutup mata kali ya. Hati matanya beneran picek 😭😭""",,,,,,hate speech
"USER USER Silit emakmu itu sering di sodok dgn peler bapakmu, makanya mukamu jelek dan penyok seperti itu hahahaha. Msh ganteng babi drpd kamu","USER USER Silit emakmu itu sering disodok sama peler bapakmu, pantesan muka kamu jelek penyok gitu wkwkwk. Babi aja masih lebih ganteng daripada kamu.","USER USER Silit ibumu kerap disodok pake kontol bapakmu, makane raihmu elek penyok koyok ngono hahahaha. Isih luwih ganteng babi tinimbang kowe.","USER USER Silit ibumu kerep diseruduk peler bapakmu, makane raimu jelek lan penyok ngono hahaha. Babi pun isih luwih cakep ketimbang kamu.","USER USER Silit emakmu bolak-balik disodok dgn titit bapakmu, pantes mukamu jelek penyok kaya gitu haha. Msh ganteng babi drpd kamu.","USER USER Silit ibumu sering dipantek kontol bapakmu, makanya mukamu elek penyok ngene iki wkwk. Babi wae luwih ganteng tinimbang kamu.",hate speech
USER Yg baju merah muka dan kelakuan kyk KONTOL,"USER sing kaos abang, raimu lan kelakuanmu koyok KONTOL","USER yg pake baju merah, raimu karo tingkahmu koyok KONTOL","USER, wong sing baju merah kuwi, rai karo polahmu persis KONTOL","USER sing nganggo kaos merah, tampang lan tingkah lakumu koyok KONTOL","USER yg kaosan merah, raine lan kelakuane kaya KONTOL",hate speech
Awas wae nek sampe To. X sukses trs itu para cacing busuk punya pikiran kalo kesuksesannya disebabkan krn inspirationnya berhubungan sama mantan terutama yg onoh. Tak slepet kabeh cangkeme ngko,"Awas ojo sampek To. X sukses, trs para cacing busuk mikir nek kesuksesane kuwi gara2 inspiratione nyambung karo mantan, utamane sing onoh. Mengko cangkeme kabeh tak slepet.","Tak wanti-wanti, nek To. X nganti sukses trus kowe-kowe cacing busuk nduwe pikiran kalo keberhasilane mergo inspirasi gegayutan karo mantan, apalagi sing onoh, mengko cangkemu kabeh tak slepet.","Ati-ati yo, yen To. X berhasil trs para cacing busuk ngira kesuksesannya krn inspirationnya ana hubungane sm mantan, khususnya yg onoh. Ngko kabeh cangkeme tak slepet.","Awas wae, nek To. X tembus sukses trs itu cacing-cacing busuk pada mikir kesuksesannya sebab inspirasi nyangkut mantan, utamane sing onoh. Tak slepet kabeh cangkeme mengko.","Ra sah sok tau, nek To. X sukses trus para cacing busuk ngomong kalo sukses-e merga inspiratione terkait mantan, utamane yg onoh. Cangkeme kabeh tak slepet ngko.",hate speech
"y sy mengakui emg beberapa bulan terakhir galau (agak banyak), lets say jancok n keep streaming lagu galau yg upbeat biar ga nangis doang, tapi sambil joget🤘🏻","ya aku ngaku, emg beberapa bulan terakhir aku galau pol; jancok, tak gas terus streaming lagu galau sing upbeat ben ora nangis tok, malah sambil joget","y sy akui akhir-akhir iki galau lumayan parah; jancok wes, keep streaming wae lagu galau yang upbeat biar ga mewek mulu, sambil goyang","oke, aku kudu ngaku belakangan iki lagi galau banget; jancok lah, tetep tak play lagu galau upbeat ben ora nangis doang, sekalian jogetan","ya gue akui, bulan-bulan terakhir ati rasane galau terus; jancok, lanjut wae stream lagu galau sing ngebeat supaya ga cuma nangis, tapi yo sambil joget","lets say jancok, aku emang beberapa bulan terakhir galau akeh; tetep keep streaming lagu galau yg upbeat biar gak nangis wae, sekalian goyang-goyang",not hate speech
"tak bilang kamu gendeng se baekhyun, yaopo ngene iki garai tambah cinta😭😭😭😭🤏🏻❤️ https://t.co/J0H1qgVUFy","Tak kandani kowe gendeng, Baekhyun, kok ngene iki malah nggawe aku tambah cinta 😭😭😭🤏🏻❤️ https://t.co/J0H1qgVUFy","Aku bilang kamu edan, Baekhyun, yaopo to model ngene kok gawe aku makin sayang 😭😭🤏🏻❤️ https://t.co/J0H1qgVUFy","Sumpah tak ucapke, kowe gendeng tenan Baekhyun, kok iso begini gawe aku tambah tresna 😭😭😭🤏🏻❤️ https://t.co/J0H1qgVUFy","Tak ngomong kowe gendeng, Baekhyun, piye iki malah nambah cinta aku wae 😭😭🤏🏻❤️ https://t.co/J0H1qgVUFy","Aku wis bilang, kowe gendeng, Baekhyun; kok koyo ngene malah nggawe aku klepek2 tambah sayang 😭😭😭🤏🏻❤️ https://t.co/J0H1qgVUFy",not hate speech
USER Tamah satu lagi orang yg picek matanya. Rakyat dah ngga bodoh,Tambah siji maneh wong sing mripate picek. Rakyat wis ora bego.,"Nambah satu lagi, ana wong matane picek. Rakyat saiki udah nggak goblok.","Tambah maneh, wong iki picek matane. Rakyat udah ra bodho.","Tambah siji maning, ono wong sing matane picek. Rakyat wis ora goblok kaya biyen.","Nambah maneh, iki ana wong mripate picek. Rakyat udah nggak bego lagi.",hate speech
USER Mbacotnya doang tpi ngk tau fakta dimasyarakat sudah sgt kesulitan akibat tingginya harga bahan pokok tuh Dasar pekok,"USER Bacot tok, tapi ra ngerti fakta neng masyarakat wis angel banget gara-gara rega sembako melambung. Dasar pekok.","USER Mbacot mulu, ngga paham kondisi rakyat saiki susah parah gara-gara harga bahan pokok naik gila. Pekok tenan.","USER Mbacot doang, ra tau cek lapangan, wong-wong wis kesusahan merga regane kebutuhan pokok mahal. Dasar pekok.","USER Cuma ngoceh, tapi ora paham kahanan masyarakat sing lagi seret akibat harga sembako lagi dhuwur. Pekok koe.","USER Banyak cakap tok, padahal ra nyadar fakta yen masyarakat wis sengsara sebab harga bahan pokok melonjak. Dasar pekok!",hate speech
"Oalah arek jancuk Kalo di WA gue ga bales, kasih gue waktu bukannya langsung membrondong nelpon sampe lima kali berturut-turut gini. Dasar gak sopan.","Oalah arek jancuk, kalo di WA gue ga bales ya kasih gue waktu, ojo langsung memberondong telpon sampe lima kali beruntun gini, dasar gak sopan.","Astaga arek jancok, di WhatsApp gue belum bales tuh tunggu sek, malah nelpon ngebombardir 5x berturut-turut, kowe pancen ora sopan.","Oalah cok, arek jancuk, WA gue ga kebales, wenehi aku wektu dong, dudu langsung neror telpon nganti lima kaping terus-terusan, kurang ajar.","Heh arek jancuk, kalo gue ga bales WA jangan langsung nelpon mulu sampe lima kali nonstop, kowe iki ra duwe tatakrama.","Oalah jancuk, arek edan, gue belum bales di WA, tunggu bentar lah, ojo malah misscall bertubi-tubi 5 kali, dasar gak sopan.",hate speech
"USER USER USER Paling jawabanya bawaslu tidak ada ajakan untuk memilih 🤣, istilah jawanya Moto Picek Kuping Budeg (mata Buta, telinga tuli)","USER USER USER Paling jawabe bawaslu: gak ada ajakan milih 🤣, istilah Jowo yo Moto Picek Kuping Budeg (mata buta, telinga tuli)","USER USER USER Bawaslu paling bakal jawab “tidak ada ajakan untuk memilih” 🤣, bahasa Jawa: Moto Picek, Kuping Budeg (mata buta, telinga tuli)","USER USER USER Jawabannya bawaslu pasti: tak ada ajakan memilih wkwk, istilah Jawa: Moto Picek Kuping Budheg (mata buta, telinga tuli)","USER USER USER Paling bawaslu ngomong ora ana ajakan milih 🤣, istilah jawane: moto picek, kuping budeg (mata buta, telinga tuli)","USER USER USER Bawaslu mesti jawab: gak ada ajakan untuk milih 🤣, wong Jowo nyebut: moto picek kuping budheg (mata buta, telinga tuli)",hate speech
USER USER Jangan percaya Congor Israhell Laknatullah Ndak beda sama Mukidi isinya Kibul semua...,"Ojo percoyo karo congore Israhell laknatullah, ora beda karo Mukidi, isine kibul kabeh.","Jangan percaya bacotan Israhell laknatullah, sama aja kayak Mukidi, isinya kibul doang.","Gak usah percaya cangkeme Israhell laknatullah, podo wae karo Mukidi, kabeh mung kibul.","Ora perlu percoyo omongane Israhell laknatullah, meh podo karo Mukidi, isine kebak kibul.","Jgn percaya ocehan Israhell laknatullah, gak beda ama Mukidi, full kibul kabeh.",hate speech
USER USER USER USER Hahhahahahaha... Lucu... Tuh liat imigran2 sontoloyo di eropa amerika Australia... Mereka agamanya apa? Selalu bikin kacauuu di negara orang... Kau pikir kenapa? Hahahahha.... Agama imigran2 sontoloyo itu apa..? Kenapa g suaka ke negeri seukuwah? Anda bisa jawab?,"Wkwkwk lucu tenan... Coba delok imigran2 sontoloyo nang Eropa, Amerika, Australia. Agamane opo? Teko-teko gawe kacau terus neng negara wong. Kowe mikir ngapa? Hahaha... Agama imigran2 sontoloyo kuwi opo? Kok ora suaka neng negeri sing seukuwah? Iso jawab?","Hahahaha ngakak... Liat aja imigran2 sontoloyo di Amerika, Eropa, Australia. Agamanya apa? Dateng malah bikin rusuh mulu di negara orang. Menurutmu kenapa? Hahaha... Agama imigran2 sontoloyo itu apa? Kenapa gak suaka ke negeri sing seukuwah? Bisa jawab ora?","Hahhahaha lucu pol... Imigran2 sontoloyo nang Australia, Eropa, Amerika itu agamane opo? Selalu wae gawe ribut neng negarane wong. Kowe kira ngapa? Hahahha... Agama imigran2 sontoloyo kuwi opo? Kenapa ora suaka nang negeri sing seukuwah? Jawab!","Wkwkwk kocak... Tuh delok imigran2 sontoloyo neng Eropa-Amerika-Australia, agamane piye? Kerjaane nggawe kacauuu terus neng negara liyo. Kok iso ngono? Hahaha... Agama imigran2 sontoloyo kuwi opo? Ngapa ora suaka neng negeri sing seukuwah? Coba jawab.","Hahaha lucu yo... Imigran2 sontoloyo di Eropa, Amerika, Australia, agamanya apa to? Datang2 gawe onar terus nang negarane wong. Kowe pikir sebabé opo? Hahahaha... Agama imigran2 sontoloyo itu apa? Ngopo ora golek suaka neng negeri seukuwah? Iso njawab?",hate speech
